Unnamed: 0,chromosome_id,accession,taxid,species_long_name,lineage,lineage_names,lineage_ranks,rank_dict,lineage_names_dict
126,NZ_CP073653.1,GCF_018223745.1,1520,ALL_Clostridium_beijerinckii_strain_DSM_791_NZ_CP073653,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 31979, 1485, 1520]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1485: 'Clostridium', 1520: 'Clostridium beijerinckii', 31979: 'Clostridiaceae', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1485: 'genus', 1520: 'species', 31979: 'family', 131567: 'no rank', 186801: 'class', 186802: 'order', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'genus': '1485', 'species': '1520', 'family': '31979', 'class': '186801', 'order': '186802', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1485': 'Clostridium', '1520': 'Clostridium beijerinckii', '31979': 'Clostridiaceae', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '1783272': 'Terrabacteria group'}"
127,NZ_CP013239.1,GCF_001886875.1,1492,ALL_Clostridium_butyricum_strain_CDC_51208_NZ_CP013239,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 31979, 1485, 1492]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1485: 'Clostridium', 1492: 'Clostridium butyricum', 31979: 'Clostridiaceae', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1485: 'genus', 1492: 'species', 31979: 'family', 131567: 'no rank', 186801: 'class', 186802: 'order', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'genus': '1485', 'species': '1492', 'family': '31979', 'class': '186801', 'order': '186802', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1485': 'Clostridium', '1492': 'Clostridium butyricum', '31979': 'Clostridiaceae', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '1783272': 'Terrabacteria group'}"
128,NZ_CP048437.1,GCF_010509575.1,411483,Faecalibacterium_duncaniae_strain_JCM_31915_NZ_CP048437,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 216572, 216851, 411483]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 216572: 'Oscillospiraceae', 216851: 'Faecalibacterium', 411483: 'Faecalibacterium duncaniae', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 131567: 'no rank', 186801: 'class', 186802: 'order', 216572: 'family', 216851: 'genus', 411483: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'class': '186801', 'order': '186802', 'family': '216572', 'genus': '216851', 'species': '411483', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '216572': 'Oscillospiraceae', '216851': 'Faecalibacterium', '411483': 'Faecalibacterium duncaniae', '1783272': 'Terrabacteria group'}"
129,NZ_CP102293.1,GCF_025152575.1,214851,Subdoligranulum_variabile_strain_DSM_15176_NZ_CP102293,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 216572, 292632, 214851]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 214851: 'Subdoligranulum variabile', 216572: 'Oscillospiraceae', 292632: 'Subdoligranulum', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 131567: 'no rank', 186801: 'class', 186802: 'order', 214851: 'species', 216572: 'family', 292632: 'genus', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'class': '186801', 'order': '186802', 'species': '214851', 'family': '216572', 'genus': '292632', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '214851': 'Subdoligranulum variabile', '216572': 'Oscillospiraceae', '292632': 'Subdoligranulum', '1783272': 'Terrabacteria group'}"
130,NZ_DAJPGC010000001.1,GCF_025992865.1,40518,Ruminococcus_bromii_strain_VEG01_HAM_0002_NZ_DAJPGC010000001,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 216572, 1263, 40518]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1263: 'Ruminococcus', 40518: 'Ruminococcus bromii', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 216572: 'Oscillospiraceae', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1263: 'genus', 40518: 'species', 131567: 'no rank', 186801: 'class', 186802: 'order', 216572: 'family', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'genus': '1263', 'species': '40518', 'class': '186801', 'order': '186802', 'family': '216572', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1263': 'Ruminococcus', '40518': 'Ruminococcus bromii', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '216572': 'Oscillospiraceae', '1783272': 'Terrabacteria group'}"
131,NZ_QRUP01000009.1,GCF_003459085.1,61171,Holdemania_filiformis_strain_AF24_29_NZ_QRUP01000009,"[1, 131567, 2, 1783272, 1239, 526524, 526525, 128827, 61170, 61171]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 61170: 'Holdemania', 61171: 'Holdemania filiformis', 128827: 'Erysipelotrichaceae', 131567: 'cellular organisms', 526524: 'Erysipelotrichia', 526525: 'Erysipelotrichales', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 61170: 'genus', 61171: 'species', 128827: 'family', 131567: 'no rank', 526524: 'class', 526525: 'order', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'genus': '61170', 'species': '61171', 'family': '128827', 'class': '526524', 'order': '526525', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '61170': 'Holdemania', '61171': 'Holdemania filiformis', '128827': 'Erysipelotrichaceae', '131567': 'cellular organisms', '526524': 'Erysipelotrichia', '526525': 'Erysipelotrichales', '1783272': 'Terrabacteria group'}"
132,NZ_CP019962.1,GCF_000807675.2,1736,Eubacterium_limosum_strain_ATCC_8486_NZ_CP019962,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 186806, 1730, 1736]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1730: 'Eubacterium', 1736: 'Eubacterium limosum', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 186806: 'Eubacteriaceae', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1730: 'genus', 1736: 'species', 131567: 'no rank', 186801: 'class', 186802: 'order', 186806: 'family', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'genus': '1730', 'species': '1736', 'class': '186801', 'order': '186802', 'family': '186806', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1730': 'Eubacterium', '1736': 'Eubacterium limosum', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '186806': 'Eubacteriaceae', '1783272': 'Terrabacteria group'}"
133,NZ_CP046051.1,GCF_013315815.1,2666138,Caproicibacterium_lactatifermentans_strain_LBM19010_NZ_CP046051,"[1, 131567, 2, 1783272, 1239, 186801, 186802, 216572, 2834348, 2666138]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 131567: 'cellular organisms', 186801: 'Clostridia', 186802: 'Eubacteriales', 216572: 'Oscillospiraceae', 1783272: 'Terrabacteria group', 2666138: 'Caproicibacterium lactatifermentans', 2834348: 'Caproicibacterium'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 131567: 'no rank', 186801: 'class', 186802: 'order', 216572: 'family', 1783272: 'clade', 2666138: 'species', 2834348: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'class': '186801', 'order': '186802', 'family': '216572', 'clade': '1783272', 'species': '2666138', 'genus': '2834348'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '131567': 'cellular organisms', '186801': 'Clostridia', '186802': 'Eubacteriales', '216572': 'Oscillospiraceae', '1783272': 'Terrabacteria group', '2666138': 'Caproicibacterium lactatifermentans', '2834348': 'Caproicibacterium'}"
134,NZ_CP009108.1,GCF_001191605.1,293387,ALL_Bacillus_altitudinis_strain_GR_8_NZ_CP009108,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 1792192, 293387]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 293387: 'Bacillus altitudinis', 1783272: 'Terrabacteria group', 1792192: 'Bacillus altitudinis complex'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 91061: 'class', 131567: 'no rank', 186817: 'family', 293387: 'species', 1783272: 'clade', 1792192: 'species group'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'class': '91061', 'family': '186817', 'species': '293387', 'clade': '1783272', 'species group': '1792192'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '293387': 'Bacillus altitudinis', '1783272': 'Terrabacteria group', '1792192': 'Bacillus altitudinis complex'}"
135,NZ_PTXV01000013.1,GCF_003020795.1,1408,Bacillus_pumilus_strain_Ha06YP001_NZ_PTXV01000013,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 1408]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 1408: 'Bacillus pumilus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 1408: 'species', 91061: 'class', 131567: 'no rank', 186817: 'family', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'species': '1408', 'class': '91061', 'family': '186817', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '1408': 'Bacillus pumilus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '1783272': 'Terrabacteria group'}"
136,NZ_CP043404.1,GCF_008244765.1,561879,Bacillus_safensis_strain_PgKB20_NZ_CP043404,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 561879]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 561879: 'Bacillus safensis', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 91061: 'class', 131567: 'no rank', 186817: 'family', 561879: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'class': '91061', 'family': '186817', 'species': '561879', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '561879': 'Bacillus safensis', '1783272': 'Terrabacteria group'}"
137,NZ_JAIVLB010000109.1,GCF_020524495.1,293386,Bacillus_stratosphericus_strain_KcN0_8_NZ_JAIVLB010000109,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 1792192, 293386]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 293386: 'Bacillus stratosphericus', 1783272: 'Terrabacteria group', 1792192: 'Bacillus altitudinis complex'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 91061: 'class', 131567: 'no rank', 186817: 'family', 293386: 'species', 1783272: 'clade', 1792192: 'species group'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'class': '91061', 'family': '186817', 'species': '293386', 'clade': '1783272', 'species group': '1792192'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '293386': 'Bacillus stratosphericus', '1783272': 'Terrabacteria group', '1792192': 'Bacillus altitudinis complex'}"
138,NZ_CP072120.1,GCF_019396925.1,1390,ALL_Bacillus_amyloliquefaciens_strain_GKT04_NZ_CP072120,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 1938374, 1390]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 1390: 'Bacillus amyloliquefaciens', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group', 1938374: 'Bacillus amyloliquefaciens group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 1390: 'species', 91061: 'class', 131567: 'no rank', 186817: 'family', 653685: 'species group', 1783272: 'clade', 1938374: 'species subgroup'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'species': '1390', 'class': '91061', 'family': '186817', 'species group': '653685', 'clade': '1783272', 'species subgroup': '1938374'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '1390': 'Bacillus amyloliquefaciens', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group', '1938374': 'Bacillus amyloliquefaciens group'}"
139,NZ_CP009679.1,GCF_000769555.1,492670,ALL_Bacillus_velezensis_strain_JS25R_NZ_CP009679,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 1938374, 492670]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 492670: 'Bacillus velezensis', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group', 1938374: 'Bacillus amyloliquefaciens group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 91061: 'class', 131567: 'no rank', 186817: 'family', 492670: 'species', 653685: 'species group', 1783272: 'clade', 1938374: 'species subgroup'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'class': '91061', 'family': '186817', 'species': '492670', 'species group': '653685', 'clade': '1783272', 'species subgroup': '1938374'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '492670': 'Bacillus velezensis', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group', '1938374': 'Bacillus amyloliquefaciens group'}"
140,NZ_CP073265.1,GCF_018140555.1,1452,Bacillus_atrophaeus_strain_CNY01_NZ_CP073265,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 1452]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 1452: 'Bacillus atrophaeus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 1452: 'species', 91061: 'class', 131567: 'no rank', 186817: 'family', 653685: 'species group', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'species': '1452', 'class': '91061', 'family': '186817', 'species group': '653685', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '1452': 'Bacillus atrophaeus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group'}"
141,NZ_CP029364.1,GCF_004006435.1,260554,Bacillus_halotolerans_strain_ZB201702_NZ_CP029364,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 653388, 260554]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 260554: 'Bacillus halotolerans', 653388: 'Bacillus mojavensis subgroup', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 91061: 'class', 131567: 'no rank', 186817: 'family', 260554: 'species', 653388: 'species subgroup', 653685: 'species group', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'class': '91061', 'family': '186817', 'species': '260554', 'species subgroup': '653388', 'species group': '653685', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '260554': 'Bacillus halotolerans', '653388': 'Bacillus mojavensis subgroup', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group'}"
142,NZ_CP126097.1,GCF_030123145.1,1423,Bacillus_subtilis_strain_KF24_NZ_CP126097,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 1423]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 1423: 'Bacillus subtilis', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 1423: 'species', 91061: 'class', 131567: 'no rank', 186817: 'family', 653685: 'species group', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'species': '1423', 'class': '91061', 'family': '186817', 'species group': '653685', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '1423': 'Bacillus subtilis', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group'}"
143,NZ_CP014842.1,GCF_002074095.1,1402,ALL_Bacillus_licheniformis_strain_SCDB_14_NZ_CP014842,"[1, 131567, 2, 1783272, 1239, 91061, 1385, 186817, 1386, 653685, 1402]","{1: 'root', 2: 'Bacteria', 1239: 'Bacillota', 1385: 'Bacillales', 1386: 'Bacillus', 1402: 'Bacillus licheniformis', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 653685: 'Bacillus subtilis group', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1239: 'phylum', 1385: 'order', 1386: 'genus', 1402: 'species', 91061: 'class', 131567: 'no rank', 186817: 'family', 653685: 'species group', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1239', 'order': '1385', 'genus': '1386', 'species': '1402', 'class': '91061', 'family': '186817', 'species group': '653685', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1239': 'Bacillota', '1385': 'Bacillales', '1386': 'Bacillus', '1402': 'Bacillus licheniformis', '91061': 'Bacilli', '131567': 'cellular organisms', '186817': 'Bacillaceae', '653685': 'Bacillus subtilis group', '1783272': 'Terrabacteria group'}"
